feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,is_right_hand,timestamp,session_id,label
0.0,0.0,0.0,0.010286511635759074,-0.49008607691081807,-0.11147900182892276,0.21136303002994408,-0.9217301652156347,-0.14936052666589167,0.4319222952398753,-1.1840979488597092,-0.18161438962911433,0.5828622844717565,-1.4264750235875088,-0.21090641489617248,0.6930498698785054,-0.8480830288804481,-0.036683148975148676,0.9958593631662239,-1.072049435924672,-0.11376802697693383,1.1896304934346311,-1.1805418792359428,-0.18735027254927814,1.3620386356351817,-1.2508058763415868,-0.24227152559850604,0.799083999903262,-0.598550386936521,-0.056587943916920645,1.1771658849678144,-0.7459820884740921,-0.11151766416407426,1.4146532383679102,-0.8215810273155515,-0.17858414450941162,1.61779520881086,-0.8677023114432155,-0.2315521437320795,0.8274825421634947,-0.338948261559786,-0.0994171556743149,1.1901514057777227,-0.4223076332570791,-0.17141561309571854,1.4132776100156657,-0.4786543619284167,-0.2286628022752624,1.6090658522032708,-0.5235997417033627,-0.27212599329687476,0.7951145272776807,-0.06553581888991077,-0.15495736193853715,1.0745981776290825,-0.050014729898199106,-0.22645983762928318,1.2590880030206668,-0.03526819937977696,-0.2547117965405063,1.429361141438688,-0.022954528222831505,-0.27389146860627234,0.7993492388661094,1.6402430346585517,1.5553266381770021,1.8650362134203775,1.850347273946757,1.7138559339881159,1.4555468799032694,171.88126840930437,168.2602926845455,170.93944894777246,177.69970166345345,173.16009723400674,0.19947894820627837,0.12095259964747851,0.9724086681334313,1.0,1784744270.2986736,session_001,4
0.0,0.0,0.0,0.02845295588571345,-0.4805712528462583,-0.11084188980446491,0.24354438007777962,-0.8963002306277905,-0.14373549617523929,0.4747427650087552,-1.1384454674967663,-0.16993723863905505,0.6483060974011101,-1.3500526006944569,-0.1909599422399,0.7472289777970714,-0.7885896269651306,-0.023720683738414114,1.0665856763778063,-0.9455817047839956,-0.09389841889964641,1.2569869655962826,-1.0038120831334896,-0.1652350605048514,1.426149710820222,-1.0345042943237952,-0.21764472016941883,0.8509745306656126,-0.5237310986020681,-0.03934570517237339,1.2265434832459308,-0.6485920485989313,-0.08460620078218925,1.4583545876129513,-0.7017673756435527,-0.1438463660410206,1.6524166551425443,-0.731612285372999,-0.19168448819111078,0.8705333142985772,-0.2636544256711829,-0.07819598315082182,1.2240005352458423,-0.3186384578186488,-0.13363919250813036,1.4341215571088712,-0.342309558272185,-0.16856001139796747,1.6139987754385183,-0.3651626945126513,-0.1964881436335031,0.8247999077623769,-0.0007627684425253819,-0.13148146982153003,1.1008070541154302,-0.03920847794682614,-0.17690164615776505,1.272223781246607,-0.06116247972342168,-0.17952043036360166,1.4282418160558623,-0.08176534469668707,-0.18185532161726242,0.8398353993274166,1.4889376021434004,1.5097710157866955,1.7752383943754149,1.8172727591955657,1.66641634388568,1.4420927899148632,175.68782038684353,166.0559052468068,169.69113674435403,177.95516191002298,171.58202663003237,0.15641628517812134,0.11871818406398395,0.9805304373162653,1.0,1784744270.3958652,session_001,4
0.0,0.0,0.0,0.051910111861139724,-0.4677554200173056,-0.09467595621755694,0.2827132912668162,-0.8643449672159335,-0.12735778710737855,0.5021613426487521,-1.107008087900335,-0.15766701587285897,0.6589492614249611,-1.3352987290798446,-0.1850256117393582,0.773835259147229,-0.7436924089454061,-0.018389232277740104,1.0911019167890692,-0.903904388762845,-0.09144344091142295,1.2758174559183273,-0.9566265363782915,-0.16458161156645265,1.440147254751076,-0.9838569403426345,-0.21825482320419226,0.8719767660527626,-0.4875968058516009,-0.04365632127747186,1.2400655183142393,-0.6070771921247131,-0.09108978919573939,1.4650508373546962,-0.6540443072406553,-0.15160262818501238,1.6573898751256801,-0.6806249903771627,-0.20042345354076935,0.8871977099460273,-0.22751872303487047,-0.09026778167925936,1.2393530849011762,-0.26867800718801016,-0.14660605483322575,1.4529380859667727,-0.28243327496255566,-0.18072546222292607,1.6394517701408462,-0.29656366544359103,-0.20894805652349566,0.8341751413800237,0.03202353607572449,-0.1499403267847146,1.1080421538736644,0.009390979076852376,-0.1982873349265774,1.2792940848618803,-0.003637791065148825,-0.2004836299552708,1.4350267260550507,-0.019786051200271056,-0.20246126671920248,0.8572548140093079,1.5274730239297618,1.5004903538557899,1.7577354073578095,1.802875796172393,1.6791103015002433,1.449373573940108,172.37901962808868,164.47892472320672,169.16100882922106,177.33748281601797,170.73888856581232,0.1692017151612563,0.15198077566072346,0.9737929058152222,1.0,1784744270.4733462,session_001,4
0.0,0.0,0.0,0.05006191743232811,-0.4663362911234003,-0.09400289324072394,0.28405202065960966,-0.8682799719594806,-0.1194886312063944,0.5100659889356922,-1.1188076993002563,-0.1415063363724692,0.660039755478658,-1.3573593712473422,-0.15976058921017117,0.7829039632077237,-0.7496278983685952,-0.005491467113987147,1.0929939888859208,-0.8909898006399777,-0.06344785360630142,1.2770482264249303,-0.9359465084671958,-0.12808956140094768,1.4384085912004119,-0.9549481820440663,-0.17831848884633753,0.8768888729893412,-0.47992161471426276,-0.027224036393195206,1.2469697273464162,-0.5793946761082494,-0.06267726829481889,1.4726898788085958,-0.6205509124550909,-0.1189335006362357,1.6621748266588856,-0.6420640473629029,-0.1654897748932552,0.8850020008848037,-0.20724616285364547,-0.07040549530928715,1.239240225283226,-0.22633627779885906,-0.1254432583252624,1.4545872071821007,-0.22767133216583357,-0.16869342384721409,1.6419274518500677,-0.23337899160736372,-0.20325697447585278,0.8251686799005781,0.06516852373536196,-0.125372425451003,1.100429218251866,0.10616474502917025,-0.17882384977727153,1.276703578618397,0.13839820466520128,-0.19097007787470804,1.4408799347972598,0.1615620931543057,-0.19968128197577878,0.8764343701942201,1.7083405580765327,1.5177616372112217,1.7357254359756504,1.7895413548976031,1.6708395819274824,1.4635948588380758,170.11912274048606,163.99166820844198,169.40063436185523,177.0447785883185,172.54443119588333,0.13819672225821528,0.13714588747782439,0.9808632277259688,1.0,1784744270.5830874,session_001,4
0.0,0.0,0.0,0.0534144902062774,-0.48740088563110834,-0.09447701529141599,0.2838362873148025,-0.8911052212179502,-0.1218891079935428,0.5178143942348447,-1.1282225520599585,-0.14775564078433256,0.6799734434690802,-1.3562352285853057,-0.1702870672084356,0.767907214892534,-0.7659304946182173,-0.009558191313480622,1.0792744194308832,-0.9226682394165878,-0.07870347520100913,1.277503102800812,-0.984964976804542,-0.15030627472322108,1.4497042344428273,-1.0182476186624072,-0.20429196666565083,0.8700947660707707,-0.4915995889253635,-0.03556602627036813,1.247660868444683,-0.6079307024466799,-0.08387900205992127,1.4827682977705356,-0.6547812237035494,-0.1469379291055312,1.6794024252389381,-0.6783640372215558,-0.1964481415297114,0.8869343623224412,-0.2164830071145573,-0.0834575872365028,1.2476578519681523,-0.2419460136578939,-0.15060742929840934,1.4678548378021266,-0.24730072357342445,-0.1991788794206977,1.6549251104112135,-0.25499853964343905,-0.23487642827585536,0.8358545089326959,0.06522782442929316,-0.14312588589428044,1.1171388571024186,0.1228464707912468,-0.20408625166762304,1.299365364512966,0.1623168341604634,-0.2205322122343116,1.4655307586534523,0.19125110908081336,-0.23107946744725874,0.8413545318244616,1.7365223801119796,1.5266746753442546,1.7833131491460625,1.8218567850422362,1.6908484003154973,1.495912802124413,170.82508621248078,166.26610755281,169.26638226268506,177.5364278503792,172.3429736337974,0.1560625220229145,0.14427119787380585,0.9771541898205751,1.0,1784744270.6741846,session_001,4
0.0,0.0,0.0,0.03633371217780209,-0.46984048195175687,-0.10622684232718237,0.27175908629906415,-0.8610894213397813,-0.1352827170773705,0.5098109213292902,-1.0769350709707701,-0.15734424808216774,0.6779810284702752,-1.2871287841022088,-0.1747804403593141,0.7724410423805341,-0.7588490840319428,-0.019040463634378824,1.07752433511196,-0.9210906754712086,-0.07803889394363281,1.263129810000043,-0.9784661630347654,-0.14310535188532347,1.4251813834267728,-1.0050365136524924,-0.19523258996789286,0.874749425115517,-0.4831604900388014,-0.03700519052156932,1.2468556120079919,-0.5895550701079186,-0.07470518153665429,1.4748996774132972,-0.633206443068124,-0.1349150634684624,1.6582293336445384,-0.6573859458545505,-0.1861750116637287,0.8863185364122627,-0.21082602642041362,-0.0774423030573646,1.2451394322723586,-0.2164087602576641,-0.13625517070943124,1.4591557245695046,-0.22879742549154766,-0.1886800786048788,1.6374768670476632,-0.24835145936136827,-0.23225456775443934,0.827560615731924,0.06158620340042496,-0.13022062333658763,1.1004556440596447,0.1292974210319762,-0.19150083929645417,1.2747614119951867,0.17069565714438772,-0.21501361551346834,1.4345982687812857,0.19904953858379915,-0.23315359481588246,0.798938489445967,1.6687130011835036,1.4652327406123022,1.754809429432888,1.7934720348347453,1.6724087782973256,1.4669879039638514,170.874978475693,163.6544083061655,168.57744037132866,174.25708906995882,174.2532914338286,0.1452982770705529,0.1232692199124509,0.9816787204083139,1.0,1784744270.7716734,session_001,4
0.0,0.0,0.0,0.03109386219595834,-0.4726273243893147,-0.11328752692060039,0.2712940786043178,-0.8803408962849707,-0.140767735314352,0.5180134305132801,-1.1072214298828442,-0.15962061532853394,0.6928299224216193,-1.3208271589494613,-0.17440573168456502,0.7802959030320922,-0.7511050227241011,-0.023120672960055686,1.0992554757993342,-0.9166820649754615,-0.08042490103251387,1.29288727555506,-0.9848727651365768,-0.14155706329844048,1.4604965777082957,-1.018741462050946,-0.191252005030755,0.8821569785871618,-0.4694203725525928,-0.03799445962972366,1.269044171947622,-0.5714638181972637,-0.07937741878239304,1.5109373827517445,-0.6218172474928227,-0.1411011827146355,1.706168372966807,-0.6525727965068967,-0.19314596959869135,0.8932717927295051,-0.1978344065724902,-0.07665507349700018,1.2566482436379882,-0.21133479290517895,-0.14742287461872078,1.4853484307539069,-0.22667173651095407,-0.21250490577942432,1.6803289596970885,-0.24679672825246154,-0.26343099441720796,0.8375574922752624,0.07081221067886934,-0.1269870680574033,1.1152745216331872,0.14680506515633326,-0.2041897463056759,1.296532296536516,0.20139705150825168,-0.24125017274919017,1.4673118860437078,0.24196868249916648,-0.2683302561666544,0.8251373575565154,1.746704030545598,1.5016707510189047,1.7909387899723506,1.8368906165651921,1.7186651583983594,1.5111433223258435,171.90487537016855,166.44632981968877,170.56591159999567,175.0216522647773,174.95675837398102,0.1394388789989656,0.11458127920785811,0.9835791424580956,1.0,1784744270.8620224,session_001,4
0.0,0.0,0.0,0.026403861403971572,-0.47785717175351816,-0.11303385575800624,0.2653045998765366,-0.8853427630487152,-0.14070233442978916,0.5127004627122923,-1.1136143615512206,-0.15987841100065042,0.6804470372650835,-1.334781777828227,-0.1750073463710628,0.7775747368898306,-0.7583766888360662,-0.021970417436793777,1.0954095375803767,-0.9212609162069786,-0.07891598819091154,1.2890489617695788,-0.9879713960557905,-0.14012011244648248,1.4563187982830483,-1.0209382003934901,-0.1897506427957882,0.8792782172464598,-0.4748920182368581,-0.036706779902502124,1.2656937960948493,-0.5767694853666997,-0.07814633175629888,1.508184231576426,-0.6241022181004953,-0.13966931771534152,1.7043837128554657,-0.6506119948452048,-0.1912364475918907,0.8900961007338345,-0.20281764299715244,-0.07517815102449278,1.2538667417204432,-0.21346225374731984,-0.14722956068751827,1.4820655085504413,-0.22498512878360663,-0.2126659027884526,1.676944737256282,-0.24126657776904925,-0.262973800418728,0.8349251567614254,0.06742880006981698,-0.12517220007908136,1.1137217049639685,0.14999825760112803,-0.20366504754898823,1.2940243646522456,0.20816458261440776,-0.24104962240096903,1.4643752665271828,0.2513306772471719,-0.26757727979730317,0.8370735603467707,1.7716843345680569,1.5084025113440223,1.7886264444250777,1.8343367159196824,1.7144994701272434,1.509688587492733,169.88783008611887,166.394649703466,170.20453558162487,175.44808976031044,174.80604109579633,0.13834892124982567,0.11334797441032256,0.9838759132563853,1.0,1784744270.95179,session_001,4
0.0,0.0,0.0,0.026391037235958766,-0.4718756080937088,-0.11394983668554942,0.264987174453255,-0.8787723458935922,-0.1417990458676049,0.5138539950527407,-1.108845696611621,-0.16039576295857594,0.6818482619824006,-1.332129257531794,-0.1746097881766194,0.7758667647687266,-0.755935718824925,-0.02065098260179782,1.0905930915865385,-0.9199759234141212,-0.07587603055870035,1.2807130721396842,-0.9891582874333676,-0.1368790381972843,1.4468885783310534,-1.0246596710819833,-0.1869341008078055,0.8779170520100843,-0.477583668178815,-0.03428541495724452,1.2607566841548898,-0.5804036025910659,-0.07214112994311887,1.5003692014699677,-0.6275557549376052,-0.13186179804329332,1.6933352340157244,-0.6549483894140997,-0.18304711861520112,0.8880085812413661,-0.21005102649694735,-0.07189974260300232,1.2487612167697582,-0.2225127405066414,-0.13949803840826852,1.4733658489009462,-0.23554441579014634,-0.20218562449112465,1.6642998251967225,-0.25374633673324304,-0.25186681866933675,0.8320977033009456,0.05524048709674929,-0.12146445578550523,1.1078291991895752,0.13081678884760223,-0.19610846227192855,1.2850001007409704,0.18585336637377037,-0.23160427301801098,1.4529279621372881,0.2253977441548524,-0.25770540199798236,0.824606646172765,1.7399307877068833,1.5066432853425238,1.7827950969451083,1.8247870711917429,1.702268488195089,1.4927209653680928,169.7185116866298,166.6158835115749,169.85526052474407,174.97366306475027,175.12872594315849,0.13617828917554062,0.11288108397210075,0.9842323579513662,1.0,1784744271.047761,session_001,4
0.0,0.0,0.0,0.021745220540614157,-0.4733457307886893,-0.11519568408017139,0.26232853041044724,-0.8867634928600229,-0.14427033727061025,0.507879886765543,-1.1197775731471071,-0.16394531388597652,0.6768644661365149,-1.3400441925865705,-0.17969536213879791,0.7728706405578557,-0.7620322995450937,-0.031581679585358916,1.096263707437605,-0.9371818304785248,-0.0896531369039311,1.291758047166571,-1.0134503184721881,-0.15097463422489352,1.463628742402036,-1.0571619573593825,-0.2010705039878895,0.8738176803781328,-0.4840201651645095,-0.04655256354595944,1.2661499490515395,-0.589744983865765,-0.08783650012949826,1.5146394402466836,-0.6396796856034264,-0.14907043510393855,1.7156969985235746,-0.6705449807255022,-0.2007767549418048,0.8842765406210201,-0.21596286933122744,-0.08487430358425896,1.2514264700919375,-0.24842716215236146,-0.15413913654950334,1.48027879801487,-0.27863636208725046,-0.21943226508015207,1.6764833607839658,-0.31158405646951537,-0.27134241377550194,0.8283603596536022,0.049124424181485604,-0.1350977604291918,1.1049658728167997,0.12148492805661261,-0.21223580886558754,1.2857032258676753,0.17397394894981816,-0.2504050397240753,1.456726152393411,0.21232177536205019,-0.27848277970955476,0.8363475845028837,1.7400526721932317,1.512003428163262,1.8166534747296277,1.8529862566257551,1.7266463994532912,1.4982270448615471,171.00475511097704,167.64814375768637,170.5855234170625,174.31851801839022,175.22607623064007,0.15326677824586285,0.1147694853633621,0.9814974579261846,1.0,1784744271.1329176,session_001,4
0.0,0.0,0.0,0.025650562751887505,-0.4690711755879075,-0.11338072074283594,0.26652965937838463,-0.8806750942440934,-0.14318077128245849,0.5140850508854988,-1.1110853206576132,-0.16444733117461774,0.686162288447614,-1.3263331498462223,-0.18160730193460156,0.7763990328655127,-0.7563674747765412,-0.03182115749031982,1.100908553601747,-0.9297879451614085,-0.09329008528434528,1.2997053840534143,-1.0067669490724316,-0.1561430377641147,1.472061125063376,-1.0504975697522327,-0.2064726267724962,0.8747249308487421,-0.4822410410503041,-0.04795699822113811,1.2687329179794686,-0.5796637788541649,-0.09287621678162286,1.518128571000066,-0.6249143123403269,-0.15472221685645549,1.719905248859493,-0.6530447878884601,-0.20535075246539214,0.8853752467554123,-0.2166126820619869,-0.08744893024236786,1.2533317703030233,-0.2507388858433493,-0.15890562400453054,1.4845093922769281,-0.2803481263595555,-0.2243125684661073,1.6818639561255573,-0.313136909159732,-0.275174449513922,0.8307860137672127,0.04892106014563454,-0.13877177750399608,1.1087661633990853,0.12391287918838406,-0.2159300912569366,1.2914997611830994,0.17742041222430513,-0.25399659285366505,1.4618608781675828,0.21657409143398812,-0.2813170720427339,0.8332709841456678,1.7298014613080528,1.5043136383695501,1.8202032978721177,1.8511376209187747,1.7327556286036732,1.5043539673959883,171.598011584849,168.09651669710823,171.20570279592275,174.98168836071093,175.13171725742686,0.15671450723980665,0.11961960717522671,0.9803732517770101,1.0,1784744271.2254336,session_001,4
0.0,0.0,0.0,0.038785920128106464,-0.4750026177587221,-0.10868263494604852,0.283078808259898,-0.8761934246443418,-0.14172623036978285,0.5253034242567046,-1.1087351156104566,-0.16886860796727635,0.6941072882601166,-1.3297900773768496,-0.19391358181210958,0.7833706371353565,-0.7372045132762592,-0.03636124882807133,1.113627947508543,-0.9092890366584985,-0.10666363785883397,1.3153698829955778,-0.9890631864877871,-0.17518954361113268,1.4916053782886924,-1.0331978054258202,-0.22886948686351902,0.8811209294213789,-0.46928531599404566,-0.058285503583431056,1.276984911662316,-0.5657001206807568,-0.11141389499502763,1.5286741764451457,-0.6110443344160055,-0.179184633006659,1.7404482091431768,-0.6377973693249473,-0.23443490571087966,0.892150860893718,-0.20704828218978685,-0.10284806496703543,1.2703719326420637,-0.23964241733053074,-0.1808299658296125,1.5037741625770324,-0.26597798146875223,-0.24956297076807596,1.7063894357466278,-0.29363995775474755,-0.30272842027345026,0.8349836608440928,0.0566722388850085,-0.1588236538666021,1.1167985379494938,0.13793778791694325,-0.24129825956801698,1.30503131476728,0.1917026244555857,-0.2821293850584508,1.4802480324493503,0.23245535782456664,-0.3112619044613476,0.8515821127045019,1.7528259178568346,1.5125240674835367,1.8288700204480508,1.868396418869182,1.757735425955557,1.530376981047619,171.21045705929436,168.8863938480777,171.31476103489788,175.57966846625084,174.6370965012711,0.17594414860814447,0.13889435353733548,0.9745522126217768,1.0,1784744271.3148742,session_001,4
0.0,0.0,0.0,0.03665506268045027,-0.4800982448735577,-0.10800056709682312,0.2759887934455717,-0.8795638736841955,-0.14314105421985354,0.5228717981472751,-1.1103919525497299,-0.17164293655643714,0.6960641054173461,-1.327262617661805,-0.19834888892999014,0.7825944826008785,-0.7418291484217241,-0.045488734035496386,1.1221707105272092,-0.9085816500433977,-0.11516490326898934,1.3276868466693754,-0.9833321050644684,-0.18251985863733486,1.5070875196133513,-1.0220710588633348,-0.2346522804318954,0.8814829162091102,-0.4675297038040484,-0.06636146843147417,1.2885285534398645,-0.5573815007422408,-0.1142197815195325,1.5424556922143058,-0.5999361872392754,-0.17825031208073225,1.7545571571276637,-0.6232112719175148,-0.2316383510357,0.8911645113593745,-0.19920904758175725,-0.10870073704983624,1.2784993326538687,-0.22025704638875054,-0.17897786948545527,1.5146437786598275,-0.245008550461613,-0.2441119237152736,1.718276496337539,-0.27229774495901377,-0.29667924136230533,0.8311442560830506,0.06787594270026184,-0.1624342770029425,1.113794399579162,0.1579587139389536,-0.23744194414355232,1.3048415790866217,0.2111971260190641,-0.2747291738217339,1.4843395778951225,0.2513440451355913,-0.30218397363287475,0.8673054837659714,1.76752904959258,1.511778282961056,1.8360293390499594,1.8763047281141445,1.7648339162740174,1.535497627953735,171.6879765660696,168.7248398842554,171.37196018465352,174.1743411040205,174.26321300336178,0.1799379412426075,0.13003651236711206,0.9750450465249131,1.0,1784744271.3995216,session_001,4
0.0,0.0,0.0,0.03210210869264158,-0.4693696939714248,-0.11350728859468656,0.27918511931379025,-0.8756770319862527,-0.14754771459306212,0.5326554173016527,-1.1008294909351473,-0.17393214565848358,0.709648572925899,-1.3148870329218292,-0.19818932977888232,0.7889903323436646,-0.7303976409486256,-0.04515349800283539,1.1195265449943095,-0.8950485906352903,-0.11472252933368067,1.3210319527856196,-0.9685515176379859,-0.18304467717972117,1.4991282744532861,-1.005446293090154,-0.23640739472358838,0.8852065236618979,-0.461045783670263,-0.06201770574836395,1.2856460656499298,-0.5518851701076798,-0.11016270104881958,1.5373741444652491,-0.596135080975998,-0.1742897014452412,1.7498071753974425,-0.618594624052816,-0.22784512837972742,0.8921561685138839,-0.19727347655479918,-0.1014384339836721,1.2737698262977961,-0.2257787680888578,-0.1717988887640277,1.5098276643337685,-0.25753030122516773,-0.23873383890825678,1.7155286250652615,-0.28908835743514794,-0.2930405095218864,0.8307449701345634,0.07033523471544517,-0.1529783483462716,1.1114440753604957,0.15663498050537383,-0.22829709105890597,1.3044812182098016,0.20458505069891342,-0.2691279199719979,1.4881918463744381,0.23821249903949362,-0.30011200428840373,0.8488182320611783,1.7402976803954031,1.507251809366948,1.8204934187834938,1.8698657338177507,1.7642231383936968,1.5367261894794408,171.2089743719427,168.14067015230782,171.32454699535927,173.89877252658775,173.88786581769057,0.16966245035204436,0.12282365487946134,0.9778184917164285,1.0,1784744271.4957652,session_001,4
